UTC,Heat load forecast [MW],L11 Heat storage energy [MWh],L11 EK plan [MW],L13 HR plan [MW],L11 VP plan [MW],L02 VP plan [MW],L31 VP plan [MW],L11 Sonfor plan [MW],L11 K5 plan [MW],L11 K8 plan [MW],D41 VP MDC plan [MW],Total heat production plan [MW],Spotprice Prediction [DKK/MWh],Spotprice [DKK/MWh]
2025-02-27 05:30:00+00:00,8.27,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
2025-02-27 05:45:00+00:00,8.27,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
2025-02-27 06:00:00+00:00,8.26,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,1197.57,
2025-02-27 06:15:00+00:00,8.26,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-27 06:30:00+00:00,8.26,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-27 06:45:00+00:00,8.26,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-27 07:00:00+00:00,8.05,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,1313.65,
2025-02-27 07:15:00+00:00,8.05,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 07:30:00+00:00,8.05,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 07:45:00+00:00,8.05,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 08:00:00+00:00,7.8,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,1233.19,
2025-02-27 08:15:00+00:00,7.8,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 08:30:00+00:00,7.8,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 08:45:00+00:00,7.8,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 09:00:00+00:00,7.49,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,1126.89,
2025-02-27 09:15:00+00:00,7.49,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 09:30:00+00:00,7.49,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 09:45:00+00:00,7.49,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-27 10:00:00+00:00,7.19,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,1022.5,
2025-02-27 10:15:00+00:00,7.19,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 10:30:00+00:00,7.19,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 10:45:00+00:00,7.19,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-27 11:00:00+00:00,6.91,,11.54,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,12.68,943.6,
2025-02-27 11:15:00+00:00,6.91,,11.54,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,12.68,,
2025-02-27 11:30:00+00:00,6.91,,11.54,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,12.68,,
2025-02-27 11:45:00+00:00,6.91,,11.54,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,12.68,,
2025-02-27 12:00:00+00:00,6.77,,12.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,13.13,894.13,
2025-02-27 12:15:00+00:00,6.77,,12.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,13.13,,
2025-02-27 12:30:00+00:00,6.77,,12.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,13.13,,
2025-02-27 12:45:00+00:00,6.77,,12.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,13.13,,
2025-02-27 13:00:00+00:00,6.68,,12.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,13.1,867.52,
2025-02-27 13:15:00+00:00,6.68,,12.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,13.1,,
2025-02-27 13:30:00+00:00,6.68,,12.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,13.1,,
2025-02-27 13:45:00+00:00,6.68,,12.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,13.1,,
2025-02-27 14:00:00+00:00,6.45,,12.0,0.28,0.2,0.2,0.4,0.1,0.0,0,0.35,13.18,914.4,
2025-02-27 14:15:00+00:00,6.45,,12.0,0.28,0.2,0.2,0.4,0.1,0.0,0,0.35,13.18,,
2025-02-27 14:30:00+00:00,6.45,,12.0,0.28,0.2,0.2,0.4,0.1,0.0,0,0.35,13.18,,
2025-02-27 14:45:00+00:00,6.45,,12.0,0.28,0.2,0.2,0.4,0.1,0.0,0,0.35,13.18,,
2025-02-27 15:00:00+00:00,5.96,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,1000.64,
2025-02-27 15:15:00+00:00,5.96,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 15:30:00+00:00,5.96,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 15:45:00+00:00,5.96,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 16:00:00+00:00,5.43,,0.0,0.29,0.2,0.2,0.4,0.1,0.0,0,0.35,1.19,1131.13,
2025-02-27 16:15:00+00:00,5.43,,0.0,0.29,0.2,0.2,0.4,0.1,0.0,0,0.35,1.19,,
2025-02-27 16:30:00+00:00,5.43,,0.0,0.29,0.2,0.2,0.4,0.1,0.0,0,0.35,1.19,,
2025-02-27 16:45:00+00:00,5.43,,0.0,0.29,0.2,0.2,0.4,0.1,0.0,0,0.35,1.19,,
2025-02-27 17:00:00+00:00,5.16,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,1239.02,
2025-02-27 17:15:00+00:00,5.16,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 17:30:00+00:00,5.16,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 17:45:00+00:00,5.16,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 18:00:00+00:00,5.24,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,1246.33,
2025-02-27 18:15:00+00:00,5.24,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 18:30:00+00:00,5.24,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 18:45:00+00:00,5.24,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 19:00:00+00:00,5.48,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,1141.86,
2025-02-27 19:15:00+00:00,5.48,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 19:30:00+00:00,5.48,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 19:45:00+00:00,5.48,,0.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,1.16,,
2025-02-27 20:00:00+00:00,5.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,1028.71,
2025-02-27 20:15:00+00:00,5.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 20:30:00+00:00,5.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 20:45:00+00:00,5.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 21:00:00+00:00,5.9,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,913.0,
2025-02-27 21:15:00+00:00,5.9,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 21:30:00+00:00,5.9,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 21:45:00+00:00,5.9,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-27 22:00:00+00:00,6.22,,12.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,13.16,873.2,
2025-02-27 22:15:00+00:00,6.22,,12.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,13.16,,
2025-02-27 22:30:00+00:00,6.22,,12.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,13.16,,
2025-02-27 22:45:00+00:00,6.22,,12.0,0.26,0.2,0.2,0.4,0.1,0.0,0,0.35,13.16,,
2025-02-27 23:00:00+00:00,6.64,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,819.18,
2025-02-27 23:15:00+00:00,6.64,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-27 23:30:00+00:00,6.64,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-27 23:45:00+00:00,6.64,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 00:00:00+00:00,6.94,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,791.53,
2025-02-28 00:15:00+00:00,6.94,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 00:30:00+00:00,6.94,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 00:45:00+00:00,6.94,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 01:00:00+00:00,7.0,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,808.16,
2025-02-28 01:15:00+00:00,7.0,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 01:30:00+00:00,7.0,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 01:45:00+00:00,7.0,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 02:00:00+00:00,7.14,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,781.15,
2025-02-28 02:15:00+00:00,7.14,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 02:30:00+00:00,7.14,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 02:45:00+00:00,7.14,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 03:00:00+00:00,7.54,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,770.65,
2025-02-28 03:15:00+00:00,7.54,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 03:30:00+00:00,7.54,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 03:45:00+00:00,7.54,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-28 04:00:00+00:00,8.12,,9.87,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,11.01,823.01,
2025-02-28 04:15:00+00:00,8.12,,9.87,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,11.01,,
2025-02-28 04:30:00+00:00,8.12,,9.87,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,11.01,,
2025-02-28 04:45:00+00:00,8.12,,9.87,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,11.01,,
2025-02-28 05:00:00+00:00,8.48,,0.0,0.26,0.2,0.2,0.4,0.1,3.3,0,0.35,4.46,974.4,
2025-02-28 05:15:00+00:00,8.48,,0.0,0.26,0.2,0.2,0.4,0.1,3.3,0,0.35,4.46,,
2025-02-28 05:30:00+00:00,8.48,,0.0,0.26,0.2,0.2,0.4,0.1,3.3,0,0.35,4.46,,
2025-02-28 05:45:00+00:00,8.48,,0.0,0.26,0.2,0.2,0.4,0.1,3.3,0,0.35,4.46,,
2025-02-28 06:00:00+00:00,8.58,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,1109.68,
2025-02-28 06:15:00+00:00,8.58,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-28 06:30:00+00:00,8.58,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-28 06:45:00+00:00,8.58,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-28 07:00:00+00:00,8.41,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,1197.94,
2025-02-28 07:15:00+00:00,8.41,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-28 07:30:00+00:00,8.41,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-28 07:45:00+00:00,8.41,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-28 08:00:00+00:00,8.11,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,1154.2,
2025-02-28 08:15:00+00:00,8.11,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-28 08:30:00+00:00,8.11,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-28 08:45:00+00:00,8.11,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-28 09:00:00+00:00,7.7,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,1072.31,
2025-02-28 09:15:00+00:00,7.7,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
2025-02-28 09:30:00+00:00,7.7,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
2025-02-28 09:45:00+00:00,7.7,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
2025-02-28 10:00:00+00:00,7.23,,0.0,0.12,0.2,0.2,0.4,0.1,0.0,0,0.35,1.02,972.64,
2025-02-28 10:15:00+00:00,7.23,,0.0,0.12,0.2,0.2,0.4,0.1,0.0,0,0.35,1.02,,
2025-02-28 10:30:00+00:00,7.23,,0.0,0.12,0.2,0.2,0.4,0.1,0.0,0,0.35,1.02,,
2025-02-28 10:45:00+00:00,7.23,,0.0,0.12,0.2,0.2,0.4,0.1,0.0,0,0.35,1.02,,
2025-02-28 11:00:00+00:00,6.8,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,908.88,
2025-02-28 11:15:00+00:00,6.8,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 11:30:00+00:00,6.8,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 11:45:00+00:00,6.8,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 12:00:00+00:00,6.51,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,847.23,
2025-02-28 12:15:00+00:00,6.51,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 12:30:00+00:00,6.51,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 12:45:00+00:00,6.51,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 13:00:00+00:00,6.34,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,789.78,
2025-02-28 13:15:00+00:00,6.34,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 13:30:00+00:00,6.34,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 13:45:00+00:00,6.34,,12.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,12.99,,
2025-02-28 14:00:00+00:00,6.06,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,796.59,
2025-02-28 14:15:00+00:00,6.06,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-28 14:30:00+00:00,6.06,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-28 14:45:00+00:00,6.06,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-28 15:00:00+00:00,5.6,,6.94,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,8.09,875.92,
2025-02-28 15:15:00+00:00,5.6,,6.94,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,8.09,,
2025-02-28 15:30:00+00:00,5.6,,6.94,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,8.09,,
2025-02-28 15:45:00+00:00,5.6,,6.94,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,8.09,,
2025-02-28 16:00:00+00:00,5.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,1009.33,
2025-02-28 16:15:00+00:00,5.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-28 16:30:00+00:00,5.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-28 16:45:00+00:00,5.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-28 17:00:00+00:00,5.0,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,1164.96,
2025-02-28 17:15:00+00:00,5.0,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 17:30:00+00:00,5.0,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 17:45:00+00:00,5.0,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 18:00:00+00:00,5.23,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,1195.24,
2025-02-28 18:15:00+00:00,5.23,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 18:30:00+00:00,5.23,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 18:45:00+00:00,5.23,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 19:00:00+00:00,5.55,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,1113.91,
2025-02-28 19:15:00+00:00,5.55,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 19:30:00+00:00,5.55,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 19:45:00+00:00,5.55,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 20:00:00+00:00,5.85,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,1028.88,
2025-02-28 20:15:00+00:00,5.85,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 20:30:00+00:00,5.85,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 20:45:00+00:00,5.85,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 21:00:00+00:00,6.15,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,946.3,
2025-02-28 21:15:00+00:00,6.15,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 21:30:00+00:00,6.15,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 21:45:00+00:00,6.15,,0.0,0.09,0.2,0.2,0.4,0.1,0.0,0,0.35,0.99,,
2025-02-28 22:00:00+00:00,6.61,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,878.23,
2025-02-28 22:15:00+00:00,6.61,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 22:30:00+00:00,6.61,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 22:45:00+00:00,6.61,,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0,0.35,1.0,,
2025-02-28 23:00:00+00:00,6.74,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,858.06,
2025-02-28 23:15:00+00:00,6.74,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-02-28 23:30:00+00:00,6.74,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-02-28 23:45:00+00:00,6.74,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 00:00:00+00:00,7.11,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,871.16,
2025-03-01 00:15:00+00:00,7.11,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,,
2025-03-01 00:30:00+00:00,7.11,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,,
2025-03-01 00:45:00+00:00,7.11,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,,
2025-03-01 01:00:00+00:00,7.45,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,873.92,
2025-03-01 01:15:00+00:00,7.45,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 01:30:00+00:00,7.45,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 01:45:00+00:00,7.45,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 02:00:00+00:00,7.61,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,834.68,
2025-03-01 02:15:00+00:00,7.61,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 02:30:00+00:00,7.61,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 02:45:00+00:00,7.61,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 03:00:00+00:00,7.53,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,786.98,
2025-03-01 03:15:00+00:00,7.53,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 03:30:00+00:00,7.53,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 03:45:00+00:00,7.53,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 04:00:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,801.6,
2025-03-01 04:15:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 04:30:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 04:45:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 05:00:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,888.56,
2025-03-01 05:15:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 05:30:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 05:45:00+00:00,7.49,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 06:00:00+00:00,7.43,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,969.18,
2025-03-01 06:15:00+00:00,7.43,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 06:30:00+00:00,7.43,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 06:45:00+00:00,7.43,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 07:00:00+00:00,7.15,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,972.44,
2025-03-01 07:15:00+00:00,7.15,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 07:30:00+00:00,7.15,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 07:45:00+00:00,7.15,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 08:00:00+00:00,6.69,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,921.02,
2025-03-01 08:15:00+00:00,6.69,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 08:30:00+00:00,6.69,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 08:45:00+00:00,6.69,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 09:00:00+00:00,6.19,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,837.18,
2025-03-01 09:15:00+00:00,6.19,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,,
2025-03-01 09:30:00+00:00,6.19,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,,
2025-03-01 09:45:00+00:00,6.19,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11,,
2025-03-01 10:00:00+00:00,5.82,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,756.35,
2025-03-01 10:15:00+00:00,5.82,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 10:30:00+00:00,5.82,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 10:45:00+00:00,5.82,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0,0.0,0.09,,
2025-03-01 11:00:00+00:00,5.48,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,699.43,
2025-03-01 11:15:00+00:00,5.48,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 11:30:00+00:00,5.48,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 11:45:00+00:00,5.48,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,,
2025-03-01 12:00:00+00:00,5.17,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,669.56,
