time,aFRR_DownActivatedPriceEUR,aFRR_DOWN_Price_prediction
2025-03-26 21:43:00,50.29999999999957,1.5076473841806934
2025-03-26 21:44:00,50.29999999999957,1.7237491072030657
2025-03-26 21:45:00,48.11383333333412,1.9862870701674336
2025-03-26 21:46:00,46.96133333333361,2.496619838721966
2025-03-26 21:47:00,32.12266666666636,2.986565506148287
2025-03-26 21:48:00,38.462166666666306,3.5279620405538883
2025-03-26 21:49:00,27.260000000000215,4.016606480633339
2025-03-26 21:50:00,26.527999999999814,4.508286735732937
2025-03-26 21:51:00,19.069666666667093,5.009158050876115
2025-03-26 21:52:00,8.367833333333305,5.213669226255197
2025-03-26 21:53:00,7.284500000000566,5.170795765019413
2025-03-26 21:54:00,6.766666666667023,5.1076320146382646
2025-03-26 21:55:00,6.746666666666089,5.203924834628738
2025-03-26 21:56:00,7.141999999999458,5.211610127363841
2025-03-26 21:57:00,7.369999999999527,5.341501192249861
2025-03-26 21:58:00,7.515166666666745,5.353927933937662
2025-03-26 21:59:00,8.695999999999344,5.471253049345191
2025-03-26 22:00:00,21.17800000000078,5.539763128012061
2025-03-26 22:01:00,42.470000000000745,19.50137651552307
2025-03-26 22:02:00,51.373076923076994,20.18284098106272
2025-03-26 22:03:00,51.349749163879025,20.824030743962364
2025-03-26 22:04:00,51.32642140468277,21.343309023349324
2025-03-26 22:05:00,51.3030936454848,21.810604217089427
2025-03-26 22:06:00,51.27976588628684,22.200649071753894
2025-03-26 22:07:00,51.256438127090576,22.485320746925506
2025-03-26 22:08:00,51.233110367892614,22.689044226154554
2025-03-26 22:09:00,51.20978260869635,22.78507345478293
2025-03-26 22:10:00,51.18645484949838,22.846053395194495
2025-03-26 22:11:00,51.16312709030042,22.77757648045012
2025-03-26 22:12:00,51.13979933110416,22.667023657266018
2025-03-26 22:13:00,51.116471571906196,22.530990376648596
2025-03-26 22:14:00,51.09314381270823,22.504649895228415
2025-03-26 22:15:00,51.06981605351197,22.59022682664701
2025-03-26 22:16:00,51.046488294314,22.80548914703067
2025-03-26 22:17:00,51.02316053511774,22.925814693725165
2025-03-26 22:18:00,50.99983277591978,23.176680834004074
2025-03-26 22:19:00,50.97650501672181,23.3632567967837
2025-03-26 22:20:00,50.95317725752555,23.51611394204543
2025-03-26 22:21:00,50.929849498327584,23.356102357888442
2025-03-26 22:22:00,50.90652173912962,23.215376215767836
2025-03-26 22:23:00,50.29999999999957,22.834245865543
2025-03-26 22:24:00,49.125499999999406,22.37386389290229
2025-03-26 22:25:00,26.809999999999675,22.2335648036519
2025-03-26 22:26:00,26.809999999999675,21.98332230180715
2025-03-26 22:27:00,28.76749999999938,21.74620232432311
2025-03-26 22:28:00,50.29999999999957,21.6195541984928
2025-03-26 22:29:00,52.00499999999985,21.5034259314437
2025-03-26 22:30:00,54.95000000000004,21.293428369300546
2025-03-26 22:31:00,52.55675675675658,51.508121540458994
2025-03-26 22:32:00,50.29999999999957,51.038574556721194
2025-03-26 22:33:00,51.691666666667246,50.56853054306898
2025-03-26 22:34:00,50.29999999999957,50.12625983096693
2025-03-26 22:35:00,48.78650000000081,49.72226783658854
2025-03-26 22:36:00,29.873333333332745,49.37737061430664
2025-03-26 22:37:00,26.43399999999986,49.110746187223896
2025-03-26 22:38:00,22.668666666666084,48.882066478531975
2025-03-26 22:39:00,13.924999999999383,48.756885403755085
2025-03-26 22:40:00,7.626833333332654,48.687423520996795
2025-03-26 22:41:00,7.369999999999527,48.62574883493654
2025-03-26 22:42:00,7.425833333333334,48.583285263744145
2025-03-26 22:43:00,11.831333333332706,48.50204448711376
2025-03-26 22:44:00,23.492666666666004,48.38061820920431
2025-03-26 22:45:00,26.809999999999675,48.25519246972749
2025-03-26 22:46:00,38.94650000000025,48.090298667592144
2025-03-26 22:47:00,50.74533333333357,47.90199889617664
2025-03-26 22:48:00,53.640000000000285,47.69844831115273
2025-03-26 22:49:00,53.49849462365647,47.46801172146959
2025-03-26 22:50:00,53.356989247312654,47.23116961406383
2025-03-26 22:51:00,53.215483870967134,47.052769581248484
2025-03-26 22:52:00,50.687499999999325,46.91400636974993
2025-03-26 22:53:00,50.29999999999957,46.808514819218956
2025-03-26 22:54:00,50.29999999999957,46.765323856459354
2025-03-26 22:55:00,50.29999999999957,46.74763831327147
2025-03-26 22:56:00,50.29999999999957,46.732640182151705
2025-03-26 22:57:00,50.29999999999957,46.73304080336914
2025-03-26 22:58:00,31.508000000000337,46.75112026495116
2025-03-26 22:59:00,26.57499999999979,46.68270448369554
2025-03-26 23:00:00,33.03399999999926,46.57284803817463
2025-03-26 23:01:00,38.300499999999765,39.67540900737278
2025-03-26 23:02:00,36.16566666666629,39.912570798584156
2025-03-26 23:03:00,33.999999999999325,40.15163092577815
2025-03-26 23:04:00,38.074999999999385,40.33383321875764
2025-03-26 23:05:00,42.149999999999444,40.449123411472925
2025-03-26 23:06:00,46.22499999999951,40.5145646554333
2025-03-26 23:07:00,50.29999999999957,40.618201968058315
2025-03-26 23:08:00,46.88666666666722,40.686788576415765
2025-03-26 23:09:00,42.90066666666602,40.645836112503694
2025-03-26 23:10:00,40.209999999999276,40.50159537711769
2025-03-26 23:11:00,40.209999999999276,40.33498206428774
2025-03-26 23:12:00,44.2459999999994,40.22130314401041
2025-03-26 23:13:00,50.29999999999957,40.11962618689581
2025-03-26 23:14:00,50.680952380952675,40.09318422206844
2025-03-26 23:15:00,51.607968253968735,39.97052591802181
2025-03-26 23:16:00,52.53498412698479,39.92089529831289
2025-03-26 23:17:00,53.46200000000084,39.89804615605538
2025-03-26 23:18:00,50.29999999999957,39.87027357332256
2025-03-26 23:19:00,50.29999999999957,39.952160663057455
2025-03-26 23:20:00,51.85000000000029,40.12899793198487
2025-03-26 23:21:00,53.39999999999931,40.17866235937074
2025-03-26 23:22:00,54.95000000000004,40.22875182858409
2025-03-26 23:23:00,54.95000000000004,40.05704369261857
2025-03-26 23:24:00,53.09000000000019,39.773063995149094
2025-03-26 23:25:00,51.92749999999922,39.491216222504015
2025-03-26 23:26:00,50.687499999999325,39.062649846616
2025-03-26 23:27:00,54.19302325581403,38.71494884611327
2025-03-26 23:28:00,54.95000000000004,38.5856049320525
2025-03-26 23:29:00,54.06428571428534,38.35968119040292
2025-03-26 23:30:00,54.686792452829685,38.15888948728966
2025-03-26 23:31:00,50.29999999999957,51.536144898574086
2025-03-26 23:32:00,50.366239316240055,51.07612469723161
2025-03-26 23:33:00,50.43247863247883,50.61876792696494
2025-03-26 23:34:00,50.49871794871761,50.17846637760713
2025-03-26 23:35:00,50.564957264958096,49.77198290523722
2025-03-26 23:36:00,50.631196581196875,49.431215333302006
2025-03-26 23:37:00,50.69743589743565,49.15617853342082
2025-03-26 23:38:00,50.76367521367443,48.93055929110826
2025-03-26 23:39:00,50.829914529914916,48.81134708797825
2025-03-26 23:40:00,50.896153846153695,48.731255310521476
2025-03-26 23:41:00,48.140333333333906,48.651216752711335
2025-03-26 23:42:00,40.209999999999276,48.590764368727
2025-03-26 23:43:00,41.76230769230728,48.487563713249315
2025-03-26 23:44:00,43.896730769229926,48.36157327809962
2025-03-26 23:45:00,46.031153846154275,48.23227702592539
2025-03-26 23:46:00,48.16557692307692,48.06768786880407
2025-03-26 23:47:00,50.29999999999957,47.881198204715794
2025-03-26 23:48:00,46.76850000000075,47.67432804043242
2025-03-26 23:49:00,40.209999999999276,47.44860187466324
2025-03-26 23:50:00,40.209999999999276,47.2134968701759
2025-03-26 23:51:00,40.209999999999276,47.03342200475305
2025-03-26 23:52:00,32.058333333333266,46.88573418033023
2025-03-26 23:53:00,18.4673333333331,46.7780054854172
2025-03-26 23:54:00,6.907666666666953,46.734296905227126
2025-03-26 23:55:00,0.35250000000067894,46.71654993024626
2025-03-26 23:56:00,0.0053333333339232805,46.697775850798585
2025-03-26 23:57:00,0.0,46.69897764122959
2025-03-26 23:58:00,0.0,46.72039829935758
2025-03-26 23:59:00,0.0,46.65811323571432
2025-03-27 00:00:00,0.0,46.556382232669684
2025-03-27 00:01:00,3.317166666667252,-10.306806710970186
2025-03-27 00:02:00,23.11229166666673,-8.677329017117687
2025-03-27 00:03:00,23.70332880434751,-6.916314150077894
2025-03-27 00:04:00,24.294365942028286,-5.293470836443909
2025-03-27 00:05:00,24.88540307971077,-3.6881068520304146
2025-03-27 00:06:00,25.47644021739155,-2.355454616275635
2025-03-27 00:07:00,26.067477355072327,-1.2229184019727142
2025-03-27 00:08:00,26.658514492753103,-0.4512800757982838
2025-03-27 00:09:00,27.249551630435587,0.21036791174884967
2025-03-27 00:10:00,27.840588768116366,0.8254434134411963
2025-03-27 00:11:00,28.431625905797144,1.2022720875253128
2025-03-27 00:12:00,29.02266304347792,1.2726157666720308
2025-03-27 00:13:00,29.6137001811587,1.2037519297842807
2025-03-27 00:14:00,30.204737318841183,1.3815944554974902
2025-03-27 00:15:00,30.79577445652196,1.650111477364977
2025-03-27 00:16:00,31.386811594202737,2.197983937939649
2025-03-27 00:17:00,31.977848731883515,2.74263918233744
2025-03-27 00:18:00,32.568885869565996,3.3587896059040294
2025-03-27 00:19:00,33.159923007246775,3.935692981811983
2025-03-27 00:20:00,33.750960144927554,4.464134536965852
2025-03-27 00:21:00,34.34199728260833,4.958641934919224
2025-03-27 00:22:00,34.93303442028911,5.1549196239213115
2025-03-27 00:23:00,35.524071557971595,5.108302527154235
2025-03-27 00:24:00,36.115108695652374,5.088129338272511
2025-03-27 00:25:00,36.70614583333315,5.237549307234717
2025-03-27 00:26:00,37.29718297101393,5.22377912176659
2025-03-27 00:27:00,37.88822010869641,5.319433673708501
2025-03-27 00:28:00,38.47925724637719,5.273844591154128
2025-03-27 00:29:00,39.070294384057966,5.329910204722838
2025-03-27 00:30:00,39.661331521738745,5.4416734310811234
2025-03-27 00:31:00,40.252368659419524,40.84277319115744
2025-03-27 00:32:00,40.84340579710201,40.9856243817023
2025-03-27 00:33:00,41.43444293478279,41.07867910927521
2025-03-27 00:34:00,42.025480072463566,41.183033634852954
2025-03-27 00:35:00,42.61651721014434,41.2648625175267
2025-03-27 00:36:00,43.20755434782682,41.3070043339923
2025-03-27 00:37:00,43.7985914855076,41.43095443684596
2025-03-27 00:38:00,44.38962862318838,41.55145689117738
2025-03-27 00:39:00,44.98066576086916,41.55928709695626
2025-03-27 00:40:00,45.57170289854994,41.50614552376015
2025-03-27 00:41:00,46.16274003623242,41.4574205060613
2025-03-27 00:42:00,46.7537771739132,41.40870322805478
2025-03-27 00:43:00,47.34481431159397,41.38290297203975
2025-03-27 00:44:00,47.93585144927475,41.36966934108791
2025-03-27 00:45:00,48.526888586957234,41.24453940034653
2025-03-27 00:46:00,49.11792572463801,41.2186558786369
2025-03-27 00:47:00,49.70896286231879,41.170673511443354
2025-03-27 00:48:00,50.29999999999957,41.1376061218882
2025-03-27 00:49:00,50.29999999999957,41.13855845663076
2025-03-27 00:50:00,50.29999999999957,41.22101824902847
2025-03-27 00:51:00,48.669833333333806,41.21256071491913
2025-03-27 00:52:00,40.209999999999276,41.228279252568484
2025-03-27 00:53:00,40.209999999999276,41.14774137618908
2025-03-27 00:54:00,40.209999999999276,40.954477227175325
2025-03-27 00:55:00,40.209999999999276,40.7218684398516
2025-03-27 00:56:00,39.651666666666316,40.33465572453369
2025-03-27 00:57:00,25.470000000000226,40.05241820373966
2025-03-27 00:58:00,24.353333333332596,39.96644822293823
2025-03-27 00:59:00,35.74333333333388,39.7665552609945
2025-03-27 01:00:00,42.73250000000063,39.53927754730518
2025-03-27 01:01:00,50.29999999999957,40.74586780743826
2025-03-27 01:02:00,50.344128787879505,40.86348989418789
2025-03-27 01:03:00,50.38825757575774,40.98150418604069
2025-03-27 01:04:00,50.43238636363597,41.13164559251701
2025-03-27 01:05:00,50.476515151515905,41.25418584851537
2025-03-27 01:06:00,50.52064393939414,41.30229245409612
2025-03-27 01:07:00,50.56477272727237,41.432720563259814
2025-03-27 01:08:00,50.608901515152304,41.56626294410573
2025-03-27 01:09:00,50.65303030303054,41.57872352795225
2025-03-27 01:10:00,50.69715909090877,41.55358462893175
2025-03-27 01:11:00,50.741287878788704,41.505751574337204
2025-03-27 01:12:00,50.78541666666694,41.44633542307558
2025-03-27 01:13:00,50.29999999999957,41.42068368052913
2025-03-27 01:14:00,50.29999999999957,41.39949848840837
2025-03-27 01:15:00,50.29999999999957,41.286733844079095
2025-03-27 01:16:00,50.29999999999957,41.283930747214946
2025-03-27 01:17:00,50.29999999999957,41.258274075278905
2025-03-27 01:18:00,50.29999999999957,41.248509983007565
2025-03-27 01:19:00,50.29999999999957,41.26337813545111
2025-03-27 01:20:00,50.29999999999957,41.332018732168955
2025-03-27 01:21:00,50.29999999999957,41.31811054838067
2025-03-27 01:22:00,50.29999999999957,41.34762755071479
2025-03-27 01:23:00,50.84823529411773,41.27100291055378
2025-03-27 01:24:00,53.551162790697575,41.01733655704732
2025-03-27 01:25:00,50.29999999999957,40.77410977953171
2025-03-27 01:26:00,52.474666666666785,40.34877115681722
2025-03-27 01:27:00,51.30756756756775,40.05046932106416
2025-03-27 01:28:00,51.85333333333378,39.93458538639961
2025-03-27 01:29:00,50.29999999999957,39.67482233138466
2025-03-27 01:30:00,51.49487179487165,39.438702106829865
2025-03-27 01:31:00,51.196153846154054,51.24681800220984
2025-03-27 01:32:00,50.89743589743646,50.79623969554926
2025-03-27 01:33:00,50.598717948717166,50.33544463279846
2025-03-27 01:34:00,50.29999999999957,49.901666728228676
2025-03-27 01:35:00,50.18333333333258,49.496168745414856
2025-03-27 01:36:00,40.209999999999276,49.159115918315116
2025-03-27 01:37:00,40.209999999999276,48.891323909963525
2025-03-27 01:38:00,27.0333333333332,48.67402542247323
2025-03-27 01:39:00,20.110000000000724,48.53453523507108
2025-03-27 01:40:00,19.232500000000268,48.44348805316412
2025-03-27 01:41:00,18.760000000000808,48.361603649277406
2025-03-27 01:42:00,23.034166666666174,48.29773082010264
2025-03-27 01:43:00,32.61666666666623,48.18426781469446
2025-03-27 01:44:00,33.51000000000033,48.05325826570942
2025-03-27 01:45:00,28.261666666666738,47.92404610160496
2025-03-27 01:46:00,26.809999999999675,47.751338754441484
2025-03-27 01:47:00,26.809999999999675,47.570424993706176
2025-03-27 01:48:00,26.809999999999675,47.36926097222394
2025-03-27 01:49:00,20.779999999999596,47.15570394773494
2025-03-27 01:50:00,26.363333333332623,46.929514820626416
2025-03-27 01:51:00,26.809999999999675,46.759195592049856
2025-03-27 01:52:00,25.691666666666155,46.615115669714555
2025-03-27 01:53:00,17.50833333333285,46.50434729119958
2025-03-27 01:54:00,8.504166666666693,46.463030002820474
2025-03-27 01:55:00,3.8630000000000564,46.45010494656377
2025-03-27 01:56:00,2.710333333333135,46.431811976735595
2025-03-27 01:57:00,2.171333333333727,46.44572436717426
2025-03-27 01:58:00,0.1629999999995932,46.47319851865066
2025-03-27 01:59:00,0.0,46.41444469025996
2025-03-27 02:00:00,0.0,46.30032997550853
2025-03-27 02:01:00,1.3926666666661862,-14.226088633746988
2025-03-27 02:02:00,2.708166666666282,-13.205629971965555
2025-03-27 02:03:00,2.7970000000004362,-12.066927864554737
2025-03-27 02:04:00,2.082333333333154,-10.897312461568125
2025-03-27 02:05:00,0.6583333333325132,-9.56992558527308
2025-03-27 02:06:00,0.0,-8.474004569273857
2025-03-27 02:07:00,0.0,-7.523075904219209
2025-03-27 02:08:00,0.0,-7.004928503458442
2025-03-27 02:09:00,0.0,-6.554564427467776
2025-03-27 02:10:00,0.0,-6.3093279102660915
2025-03-27 02:11:00,0.0,-6.149839362463765
2025-03-27 02:12:00,0.0,-6.28899721356956
2025-03-27 02:13:00,0.0,-6.305571831482653
2025-03-27 02:14:00,0.0,-5.984983577303863
2025-03-27 02:15:00,-0.8933333333341027,-5.756276891757889
2025-03-27 02:16:00,-13.399999999999604,-5.323484864658033
2025-03-27 02:17:00,-2.4566666666670773,-4.915714744891141
2025-03-27 02:18:00,0.0,-4.447271678353771
2025-03-27 02:19:00,0.0,-3.87671434090558
2025-03-27 02:20:00,0.0,-3.5188406808751247
2025-03-27 02:21:00,0.0,-3.1950679007073597
2025-03-27 02:22:00,0.0,-3.2131571150297313
2025-03-27 02:23:00,0.0,-3.362010240478093
2025-03-27 02:24:00,-10.273333333333655,-3.5311771910154577
2025-03-27 02:25:00,-13.399999999999604,-3.553120298563017
2025-03-27 02:26:00,-5.583333333333027,-3.5278805571530096
2025-03-27 02:27:00,-13.399999999999604,-3.3652288139970503
2025-03-27 02:28:00,-13.399999999999604,-3.2904803169807093
2025-03-27 02:29:00,-2.010000000000026,-3.1453049485455713
2025-03-27 02:30:00,0.0,-2.9642010183468264
2025-03-27 02:31:00,-2.4566666666670773,-14.226088633746988
2025-03-27 02:32:00,0.0,-13.205629971965555
2025-03-27 02:33:00,0.0,-12.066927864554737
2025-03-27 02:34:00,0.0,-10.897312461568125
2025-03-27 02:35:00,0.6796666666665012,-9.56992558527308
2025-03-27 02:36:00,1.3399999999994487,-8.474004569273857
2025-03-27 02:37:00,1.9586666666663428,-7.523075904219209
2025-03-27 02:38:00,2.638499999999263,-7.004928503458442
2025-03-27 02:39:00,3.0439999999995164,-6.554564427467776
2025-03-27 02:40:00,4.067499999999285,-6.3093279102660915
2025-03-27 02:41:00,6.6805000000006824,-6.149839362463765
2025-03-27 02:42:00,7.872666666666804,-6.28899721356956
2025-03-27 02:43:00,15.542999999999529,-6.305571831482653
2025-03-27 02:44:00,18.56249999999969,-5.984983577303863
2025-03-27 02:45:00,33.17499999999919,-5.756276891757889
2025-03-27 02:46:00,40.209999999999276,-5.323484864658033
2025-03-27 02:47:00,40.209999999999276,-4.915714744891141
2025-03-27 02:48:00,40.209999999999276,-4.447271678353771
2025-03-27 02:49:00,48.45016666666661,-3.87671434090558
2025-03-27 02:50:00,50.2916666666667,-3.5188406808751247
2025-03-27 02:51:00,45.00500000000054,-3.1950679007073597
2025-03-27 02:52:00,46.263999999999456,-3.2131571150297313
2025-03-27 02:53:00,41.02583333333275,-3.362010240478093
2025-03-27 02:54:00,40.209999999999276,-3.5311771910154577
2025-03-27 02:55:00,40.209999999999276,-3.553120298563017
2025-03-27 02:56:00,40.209999999999276,-3.5278805571530096
2025-03-27 02:57:00,40.209999999999276,-3.3652288139970503
2025-03-27 02:58:00,40.209999999999276,-3.2904803169807093
2025-03-27 02:59:00,40.209999999999276,-3.1453049485455713
2025-03-27 03:00:00,40.209999999999276,-2.9642010183468264
2025-03-27 03:01:00,40.209999999999276,40.664085133925695
2025-03-27 03:02:00,39.787999999999705,40.76560020385256
2025-03-27 03:03:00,28.37333333333265,40.853946415136235
2025-03-27 03:04:00,18.35766666666592,40.973449093058356
2025-03-27 03:05:00,9.610499999999313,41.06564623457244
2025-03-27 03:06:00,4.285500000000592,41.10243980810913
2025-03-27 03:07:00,0.6811666666659744,41.214212901177305
2025-03-27 03:08:00,0.0,41.322951796988086
2025-03-27 03:09:00,0.0,41.32673403826637
2025-03-27 03:10:00,0.0,41.27876669959936
2025-03-27 03:11:00,0.0,41.231741189313176
2025-03-27 03:12:00,0.0,41.18454630826035
2025-03-27 03:13:00,0.0,41.15969104248361
2025-03-27 03:14:00,0.0,41.138708887741906
2025-03-27 03:15:00,0.0,41.019153202815225
2025-03-27 03:16:00,0.0,40.99629653362169
2025-03-27 03:17:00,1.0956666666664778,40.948761970054555
2025-03-27 03:18:00,2.6710000000003533,40.92222355546482
2025-03-27 03:19:00,2.680000000000603,40.92248267374346
2025-03-27 03:20:00,2.610999999999258,40.98802345123751
2025-03-27 03:21:00,0.7160000000003367,40.975458467857074
2025-03-27 03:22:00,0.0,40.99900719213124
2025-03-27 03:23:00,0.0,40.89773091759428
2025-03-27 03:24:00,0.0,40.63199039062842
2025-03-27 03:25:00,0.0,40.38560329049809
2025-03-27 03:26:00,0.0,39.971903043283554
2025-03-27 03:27:00,1.4866666666661401,39.694596096361686
2025-03-27 03:28:00,3.1491666666665727,39.58482250198691
2025-03-27 03:29:00,6.115500000000743,39.32653758189096
2025-03-27 03:30:00,5.149500000000675,39.07986958839309
2025-03-27 03:31:00,6.899833333333339,-12.697164716827398
2025-03-27 03:32:00,17.36399999999943,-11.722300787602808
2025-03-27 03:33:00,38.86999999999983,-10.699899084470799
2025-03-27 03:34:00,46.71766666666632,-9.673777343292091
2025-03-27 03:35:00,54.960000000000505,-8.488383599697501
2025-03-27 03:36:00,54.960000000000505,-7.430563398675355
2025-03-27 03:37:00,54.960000000000505,-6.499113019786262
2025-03-27 03:38:00,54.960000000000505,-6.051337000108377
2025-03-27 03:39:00,46.9886666666672,-5.668799127455659
2025-03-27 03:40:00,46.263999999999456,-5.493690552190543
2025-03-27 03:41:00,44.63350000000086,-5.35604272448474
2025-03-27 03:42:00,44.08999999999962,-5.493758014006658
2025-03-27 03:43:00,41.82666666666637,-5.510687243321233
2025-03-27 03:44:00,40.209999999999276,-5.2279935413384955
2025-03-27 03:45:00,32.16999999999918,-5.028423609897264
2025-03-27 03:46:00,12.97716666666623,-4.626232535649598
2025-03-27 03:47:00,6.658833333333857,-4.249164181797351
2025-03-27 03:48:00,3.1953333333327514,-3.823919559702347
2025-03-27 03:49:00,0.3749999999995976,-3.351100784405214
2025-03-27 03:50:00,-2.121666666665936,-3.0414919746043876
2025-03-27 03:51:00,-3.3499999999994747,-2.7140629021559945
2025-03-27 03:52:00,-3.3499999999994747,-2.7351279816130045
2025-03-27 03:53:00,-3.3499999999994747,-2.9201169481171285
2025-03-27 03:54:00,-3.3499999999994747,-3.1265520577155166
2025-03-27 03:55:00,-3.3499999999994747,-3.194981831801777
2025-03-27 03:56:00,-3.3499999999994747,-3.1868106081494365
2025-03-27 03:57:00,-3.3499999999994747,-3.0293374058378872
2025-03-27 03:58:00,-3.3499999999994747,-2.966640960582307
2025-03-27 03:59:00,-3.3499999999994747,-2.8222951437958717
2025-03-27 04:00:00,-3.3499999999994747,-2.688413234070625
2025-03-27 04:01:00,-3.3499999999994747,-14.828894768962808
2025-03-27 04:02:00,-3.3499999999994747,-14.908928694921972
2025-03-27 04:03:00,-3.3499999999994747,-14.518871112113919
2025-03-27 04:04:00,-3.3499999999994747,-12.344571184492123
2025-03-27 04:05:00,-3.3499999999994747,-11.287132445831796
2025-03-27 04:06:00,-3.3499999999994747,-10.231127734151157
2025-03-27 04:07:00,-3.3499999999994747,-8.685146341133343
2025-03-27 04:08:00,-3.3499999999994747,-8.66261334274553
2025-03-27 04:09:00,-3.3499999999994747,-8.423489708057815
2025-03-27 04:10:00,-3.3499999999994747,-8.328381098795527
2025-03-27 04:11:00,-3.3499999999994747,-9.519643682401979
2025-03-27 04:12:00,-3.3499999999994747,-9.646792060189513
2025-03-27 04:13:00,-3.3499999999994747,-8.819647416678219
2025-03-27 04:14:00,-3.3499999999994747,-7.71932292932709
2025-03-27 04:15:00,-0.3349999999994359,-6.920133319269319
2025-03-27 04:16:00,0.0,-6.415959986102608
2025-03-27 04:17:00,0.0,-6.117542097112599
2025-03-27 04:18:00,0.0,-5.604031098003901
2025-03-27 04:19:00,0.0,-5.055928226229574
2025-03-27 04:20:00,0.0,-4.761051649238605
2025-03-27 04:21:00,0.07100000000007387,-4.493211785805759
2025-03-27 04:22:00,2.293666666667484,-4.787233440033632
2025-03-27 04:23:00,2.6049999999996603,-4.865290446465392
2025-03-27 04:24:00,2.7190000000005474,-5.133714020337239
2025-03-27 04:25:00,3.1789999999998493,-5.627374834345145
2025-03-27 04:26:00,3.3499999999994747,-5.1474183251728975
2025-03-27 04:27:00,3.3499999999994747,-4.891133344170745
2025-03-27 04:28:00,2.980999999999475,-4.928222432069803
2025-03-27 04:29:00,2.8099999999998495,-4.412337531847825
2025-03-27 04:30:00,2.854999999999392,-4.369615757067657
2025-03-27 04:31:00,4.693500000000537,-10.375833393780846
2025-03-27 04:32:00,7.016999999999592,-8.82640114203181
2025-03-27 04:33:00,17.29183333333272,-7.1163388166274855
2025-03-27 04:34:00,23.601666666667512,-5.550045253408185
2025-03-27 04:35:00,26.809999999999675,-3.908007015585188
2025-03-27 04:36:00,35.184999999999214,-2.5065024061485355
2025-03-27 04:37:00,40.209999999999276,-1.2985119060205967
2025-03-27 04:38:00,40.209999999999276,-0.5130415128386653
2025-03-27 04:39:00,40.209999999999276,0.1466554483798762
2025-03-27 04:40:00,40.209999999999276,0.7589268998646215
2025-03-27 04:41:00,40.209999999999276,1.1114132092454219
2025-03-27 04:42:00,40.209999999999276,1.1925825480220806
2025-03-27 04:43:00,40.209999999999276,1.1287914203962361
2025-03-27 04:44:00,46.93666666666614,1.3561543020864941
2025-03-27 04:45:00,50.29999999999957,1.6250040985499679
2025-03-27 04:46:00,49.53424107142858,2.1351457027888836
2025-03-27 04:47:00,48.7684821428576,2.632623911604737
2025-03-27 04:48:00,48.002723214284906,3.2073612732829773
2025-03-27 04:49:00,47.23696428571392,3.7595132017986272
2025-03-27 04:50:00,37.976666666667434,4.273159673454679
2025-03-27 04:51:00,19.173833333333935,4.76419589331948
2025-03-27 04:52:00,6.951333333333441,4.958441190079379
2025-03-27 04:53:00,6.700000000000655,4.919917038302597
2025-03-27 04:54:00,14.235833333334007,4.875923284890341
2025-03-27 04:55:00,19.187500000000725,4.983453082380752
2025-03-27 04:56:00,18.601499999999636,4.987071798140898
2025-03-27 04:57:00,17.290000000000408,5.130291676087095
2025-03-27 04:58:00,32.76983333333348,5.1587131539726485
2025-03-27 04:59:00,42.39616666666643,5.280079949717073
2025-03-27 05:00:00,50.29999999999957,5.371984609296016
2025-03-27 05:01:00,50.29999999999957,51.04995087745445
2025-03-27 05:02:00,50.29999999999957,50.50231802142304
2025-03-27 05:03:00,50.29999999999957,49.981781309901976
2025-03-27 05:04:00,50.29999999999957,49.43696062503763
2025-03-27 05:05:00,50.29999999999957,48.93675664488425
2025-03-27 05:06:00,50.29999999999957,48.46792423815083
2025-03-27 05:07:00,50.29999999999957,48.05319086261563
2025-03-27 05:08:00,50.29999999999957,47.67347005551774
2025-03-27 05:09:00,50.29999999999957,47.360594576724836
2025-03-27 05:10:00,50.29999999999957,47.07071101422499
2025-03-27 05:11:00,50.29999999999957,46.83602666009578
2025-03-27 05:12:00,50.29999999999957,46.63985772755211
2025-03-27 05:13:00,50.29999999999957,46.48217915926156
2025-03-27 05:14:00,50.29999999999957,46.304926032378106
2025-03-27 05:15:00,50.29999999999957,46.10452082440187
2025-03-27 05:16:00,50.29999999999957,45.86596785576874
2025-03-27 05:17:00,50.29999999999957,45.67090021947233
2025-03-27 05:18:00,50.29999999999957,45.486240986948786
2025-03-27 05:19:00,50.29999999999957,45.3210121428737
2025-03-27 05:20:00,50.29999999999957,45.139961691824894
2025-03-27 05:21:00,50.29999999999957,45.0372280229692
2025-03-27 05:22:00,50.29999999999957,44.973121349219475
2025-03-27 05:23:00,50.29999999999957,44.88952278890266
2025-03-27 05:24:00,50.29999999999957,44.87244994932294
2025-03-27 05:25:00,50.29999999999957,44.92840321856012
2025-03-27 05:26:00,50.29999999999957,44.96145941495571
2025-03-27 05:27:00,50.29999999999957,45.07097872937903
2025-03-27 05:28:00,50.29999999999957,45.1585526473578
2025-03-27 05:29:00,49.79549999999998,45.12938337782708
2025-03-27 05:30:00,37.53000000000038,45.08860340835032
2025-03-27 05:31:00,15.291666666666742,40.53483537390284
2025-03-27 05:32:00,4.486000000000657,40.651268831852725
2025-03-27 05:33:00,2.8099999999998495,40.77915908245584
2025-03-27 05:34:00,2.8099999999998495,40.87923828602733
2025-03-27 05:35:00,2.8099999999998495,40.96470944090601
2025-03-27 05:36:00,3.162833333333366,40.98821830893477
2025-03-27 05:37:00,5.893166666667434,41.061334835942624
2025-03-27 05:38:00,5.681333333333849,41.11291538504339
2025-03-27 05:39:00,3.9083333333341415,41.011328078064174
